Time	 Velocity	 Time	 Velocity	 Time	 Velocity	 Time	 Velocity	 Time	 Velocity	 Time	 Velocity	
ns	 km/s	 ns	 km/s	 ns	 km/s	 ns	 km/s	 ns	 km/s	 ns	 km/s	
1_Ch1.txt	 1_Ch1.txt	 2_Ch1.txt	 2_Ch1.txt	 3_Ch1.txt	 3_Ch1.txt	 4_Ch1.txt	 4_Ch1.txt	 5_Ch1.txt	 5_Ch1.txt	 6_Ch1.txt	 6_Ch1.txt	
166.58	0.67699	161.18	0.63959	167.3	0.60681	251.86	0	166.3	0.67616	160.22	0.62766
166.66	0.67679	161.26	0.63994	167.38	0.60713	251.94	0	166.38	0.67666	160.3	0.62785
166.74	0.67641	161.34	0.6401	167.46	0.60792	252.02	0	166.46	0.67748	160.38	0.62796
166.82	0.67618	161.42	0.63998	167.54	0.60855	252.1	0	166.54	0.67812	160.46	0.62818
166.9	0.67613	161.5	0.63988	167.62	0.60877	252.18	0	166.62	0.67877	160.54	0.62824
166.98	0.67636	161.58	0.64	167.7	0.60833	252.26	0	166.7	0.67872	160.62	0.62807
167.06	0.67688	161.66	0.6402	167.78	0.60779	252.34	0	166.78	0.67873	160.7	0.628
167.14	0.67732	161.74	0.64053	167.86	0.60754	252.42	0	166.86	0.67874	160.78	0.62818
167.22	0.67728	161.82	0.64128	167.94	0.60765	252.5	0	166.94	0.67885	160.86	0.62795
167.3	0.67705	161.9	0.64211	168.02	0.60817	252.58	0	167.02	0.67959	160.94	0.62774
167.38	0.67709	161.98	0.64268	168.1	0.60883	252.66	0	167.1	0.68009	161.02	0.62718
167.46	0.67737	162.06	0.64314	168.18	0.60961	252.74	0	167.18	0.68058	161.1	0.6265
167.54	0.67777	162.14	0.64382	168.26	0.60991	252.82	0	167.26	0.68067	161.18	0.62596
167.62	0.6784	162.22	0.64423	168.34	0.61013	252.9	0	167.34	0.68097	161.26	0.62601
167.7	0.67899	162.3	0.64512	168.42	0.60995	252.98	0	167.42	0.68137	161.34	0.62631
167.78	0.67921	162.38	0.64583	168.5	0.60978	253.06	0	167.5	0.682	161.42	0.62678
167.86	0.67929	162.46	0.64639	168.58	0.6103	253.14	0	167.58	0.68334	161.5	0.62718
167.94	0.67925	162.54	0.64694	168.66	0.61101	253.22	0	167.66	0.68428	161.58	0.62826
168.02	0.67936	162.62	0.64724	168.74	0.61219	253.3	0	167.74	0.68506	161.66	0.6294
168.1	0.67981	162.7	0.64739	168.82	0.6128	253.38	0	167.82	0.68536	161.74	0.63019
168.18	0.6805	162.78	0.64757	168.9	0.61263	253.46	0	167.9	0.68573	161.82	0.63117
168.26	0.681	162.86	0.64813	168.98	0.61183	253.54	0	167.98	0.68574	161.9	0.63216
168.34	0.68131	162.94	0.6488	169.06	0.61093	253.62	0	168.06	0.68617	161.98	0.63304
168.42	0.68125	163.02	0.64952	169.14	0.6101	253.7	0	168.14	0.68695	162.06	0.63388
168.5	0.68131	163.1	0.64991	169.22	0.6097	253.78	0	168.22	0.68822	162.14	0.6345
168.58	0.68127	163.18	0.65038	169.3	0.61029	253.86	0	168.3	0.68907	162.22	0.63484
168.66	0.68166	163.26	0.65089	169.38	0.61093	253.94	0	168.38	0.68992	162.3	0.6355
168.74	0.68214	163.34	0.65116	169.46	0.61168	254.02	0	168.46	0.69019	162.38	0.63582
168.82	0.68261	163.42	0.65143	169.54	0.61205	254.1	0	168.54	0.69054	162.46	0.63661
168.9	0.68273	163.5	0.65189	169.62	0.61172	254.18	0	168.62	0.69074	162.54	0.63745
168.98	0.68244	163.58	0.65211	169.7	0.61151	254.26	0	168.7	0.69145	162.62	0.63827
169.06	0.68209	163.66	0.65226	169.78	0.61136	254.34	0	168.78	0.69229	162.7	0.63925
169.14	0.6819	163.74	0.65222	169.86	0.61142	254.42	0	168.86	0.69314	162.78	0.64033
169.22	0.68205	163.82	0.65185	169.94	0.61213	254.5	0	168.94	0.69327	162.86	0.64127
169.3	0.68251	163.9	0.65173	170.02	0.61284	254.58	0	169.02	0.69295	162.94	0.64182
169.38	0.68296	163.98	0.65144	170.1	0.61311	254.66	0	169.1	0.69313	163.02	0.64243
169.46	0.68301	164.06	0.65106	170.18	0.61307	254.74	0	169.18	0.69316	163.1	0.64309
169.54	0.68274	164.14	0.65083	170.26	0.61265	254.82	0	169.26	0.69379	163.18	0.64344
169.62	0.6824	164.22	0.65088	170.34	0.61173	254.9	0	169.34	0.69423	163.26	0.64405
169.7	0.68226	164.3	0.65099	170.42	0.61145	254.98	0	169.42	0.69504	163.34	0.64389
169.78	0.68237	164.38	0.65077	170.5	0.61114	255.06	0	169.5	0.69492	163.42	0.64347
169.86	0.68273	164.46	0.65061	170.58	0.61153	255.14	0	169.58	0.69466	163.5	0.643
169.94	0.68312	164.54	0.65029	170.66	0.61205	255.22	0	169.66	0.69431	163.58	0.6428
170.02	0.68331	164.62	0.6499	170.74	0.61279	255.3	0	169.74	0.69385	163.66	0.64236
170.1	0.68317	164.7	0.64976	170.82	0.61287	255.38	0	169.82	0.69417	163.74	0.64201
170.18	0.68278	164.78	0.6496	170.9	0.61264	255.46	0	169.9	0.69467	163.82	0.64211
170.26	0.6827	164.86	0.64946	170.98	0.61266	255.54	0	169.98	0.69512	163.9	0.64209
170.34	0.68302	164.94	0.64921	171.06	0.61252	255.62	0	170.06	0.69502	163.98	0.64197
170.42	0.68339	165.02	0.64864	171.14	0.6128	255.7	0	170.14	0.69442	164.06	0.64198
170.5	0.68388	165.1	0.64795	171.22	0.6135	255.78	0	170.22	0.69393	164.14	0.64225
170.58	0.68429	165.18	0.64753	171.3	0.61384	255.86	0	170.3	0.69342	164.22	0.64227
170.66	0.6842	165.26	0.64712	171.38	0.6139	255.94	0	170.38	0.69367	164.3	0.64224
170.74	0.68408	165.34	0.64715	171.46	0.61365	256.02	0	170.46	0.69412	164.38	0.64236
170.82	0.68398	165.42	0.64729	171.54	0.61233	256.1	0	170.54	0.69442	164.46	0.64248
170.9	0.68417	165.5	0.64728	171.62	0.61112	256.18	0	170.62	0.69421	164.54	0.64222
170.98	0.68482	165.58	0.64725	171.7	0.61011	256.26	0	170.7	0.69387	164.62	0.642
171.06	0.68549	165.66	0.64709	171.78	0.60934	256.34	0	170.78	0.69351	164.7	0.64195
171.14	0.68579	165.74	0.64704	171.86	0.60955	256.42	0	170.86	0.69319	164.78	0.64149
171.22	0.68589	165.82	0.64704	171.94	0.60974	256.5	0	170.94	0.69339	164.86	0.64142
171.3	0.68565	165.9	0.64727	172.02	0.60976	256.58	0	171.02	0.69394	164.94	0.6416
171.38	0.68557	165.98	0.6477	172.1	0.60939	256.66	0	171.1	0.69447	165.02	0.64218
171.46	0.68565	166.06	0.64786	172.18	0.60881	256.74	0	171.18	0.69467	165.1	0.64298
171.54	0.68597	166.14	0.648	172.26	0.60769	256.82	0	171.26	0.69422	165.18	0.64367
171.62	0.68666	166.22	0.64794	172.34	0.60692	256.9	0	171.34	0.69373	165.26	0.64494
171.7	0.68698	166.3	0.64794	172.42	0.60691	256.98	0	171.42	0.69382	165.34	0.64568
171.78	0.68696	166.38	0.64788	172.5	0.60739	257.06	0	171.5	0.69453	165.42	0.6465
171.86	0.68673	166.46	0.64793	172.58	0.60751	257.14	0	171.58	0.69504	165.5	0.64741
171.94	0.68648	166.54	0.64829	172.66	0.60677	257.22	0	171.66	0.69582	165.58	0.648
172.02	0.68658	166.62	0.64875	172.74	0.60568	257.3	0	171.74	0.69611	165.66	0.64855
172.1	0.68718	166.7	0.64901	172.82	0.6044	257.38	0	171.82	0.69618	165.74	0.64926
172.18	0.68752	166.78	0.64909	172.9	0.60367	257.46	0	171.9	0.69594	165.82	0.64942
172.26	0.6876	166.86	0.64924	172.98	0.60239	257.54	0	171.98	0.69596	165.9	0.64983
172.34	0.68748	166.94	0.64955	173.06	0.60187	257.62	0	172.06	0.69666	165.98	0.6496
172.42	0.6871	167.02	0.64974	173.14	0.60143	257.7	0	172.14	0.69756	166.06	0.65008
172.5	0.6864	167.1	0.64992	173.22	0.6018	257.78	0	172.22	0.69838	166.14	0.65023
172.58	0.68628	167.18	0.65021	173.3	0.60188	257.86	0	172.3	0.69838	166.22	0.65086
172.66	0.68652	167.26	0.65036	173.38	0.60166	257.94	0	172.38	0.6985	166.3	0.65108
172.74	0.68694	167.34	0.65018	173.46	0.60128	258.02	0	172.46	0.69848	166.38	0.65133
172.82	0.68706	167.42	0.64999	173.54	0.60083	258.1	0	172.54	0.69861	166.46	0.65131
172.9	0.68693	167.5	0.64962	173.62	0.60112	258.18	0	172.62	0	166.54	0.65211
172.98	0.6862	167.58	0.64943	173.7	0.60152	258.26	0	172.7	0	166.62	0.65244
173.06	0.68562	167.66	0.64926	173.78	0.60257	258.34	0	172.78	0	166.7	0.65279
173.14	0.68532	167.74	0.64928	173.86	0.60308	258.42	0	172.86	0	166.78	0.65253
173.22	0.68542	167.82	0.64942	173.94	0.60293	258.5	0	172.94	0	166.86	0.65227
173.3	0.68566	167.9	0.64951	174.02	0.60252	258.58	0	173.02	0	166.94	0.65202
173.38	0.68564	167.98	0.64929	174.1	0.60142	258.66	0	173.1	0	167.02	0.65098
173.46	0.68541	168.06	0.64919	174.18	0.60056	258.74	0	173.18	0	167.1	0.6505
173.54	0.68481	168.14	0.64898	174.26	0.60001	258.82	0	173.26	0	167.18	0.64976
173.62	0.68432	168.22	0.64908	174.34	0.6001	258.9	0	173.34	0	167.26	0.6491
173.7	0.68408	168.3	0.64906	174.42	0.60064	258.98	0	173.42	0	167.34	0.64873
173.78	0.68433	168.38	0.6492	174.5	0.60149	259.06	0	173.5	0	167.42	0.64806
173.86	0.68469	168.46	0.64899	174.58	0.60199	259.14	0	173.58	0	167.5	0.64803
173.94	0.68494	168.54	0.64883	174.66	0.60219	259.22	0	173.66	0	167.58	0.64802
174.02	0.68475	168.62	0.64829	174.74	0.60231	259.3	0	173.74	0	167.66	0.64806
174.1	0.68427	168.7	0.64806	174.82	0.60212	259.38	0	173.82	0	167.74	0.64851
174.18	0.684	168.78	0.64793	174.9	0.60193	259.46	0	173.9	0	167.82	0.64861
174.26	0.6839	168.86	0.64781	174.98	0.60238	259.54	0	173.98	0	167.9	0.64865
174.34	0.68416	168.94	0.64794	175.06	0.60325	259.62	0	174.06	0	167.98	0.6485
174.42	0.68479	169.02	0.64831	175.14	0.6041	259.7	0	174.14	0	168.06	0.64823
174.5	0.68514	169.1	0.64835	175.22	0.6047	259.78	0	174.22	0	168.14	0.64773
174.58	0.68523	169.18	0.6485	175.3	0.60426	259.86	0	174.3	0	168.22	0.6474
174.66	0.68508	169.26	0.64852	175.38	0.60353	259.94	0	174.38	0	168.3	0.64688
174.74	0.6848	169.34	0.64868	175.46	0.6024	260.02	0	174.46	0	168.38	0.64666
174.82	0.68479	169.42	0.64872	175.54	0.60148	260.1	0	174.54	0	168.46	0.64619
174.9	0.68507	169.5	0.64911	175.62	0.60113	260.18	0	174.62	0	168.54	0.6466
174.98	0.68578	169.58	0.64917	175.7	0.60144	260.26	0	174.7	0	168.62	0.64724
175.06	0.68639	169.66	0.64953	175.78	0.60218	260.34	0	174.78	0	168.7	0.64777
175.14	0.68658	169.74	0.64953	175.86	0.6029	260.42	0	174.86	0	168.78	0.64802
175.22	0.68639	169.82	0.64941	175.94	0.60325	260.5	0	174.94	0	168.86	0.64875
175.3	0.68626	169.9	0.64923	176.02	0.60366	260.58	0	175.02	0	168.94	0.64937
175.38	0.68608	169.98	0.64901	176.1	0.60379	260.66	0	175.1	0	169.02	0.64983
175.46	0.6865	170.06	0.64902	176.18	0.60437	260.74	0	175.18	0	169.1	0.65049
175.54	0.68706	170.14	0.64895	176.26	0.60521	260.82	0	175.26	0	169.18	0.65086
175.62	0.6875	170.22	0.64901	176.34	0.606	260.9	0	175.34	0	169.26	0.65039
175.7	0.68758	170.3	0.64909	176.42	0.60701	260.98	0	175.42	0	169.34	0.65055
175.78	0.68719	170.38	0.64949	176.5	0.60723	261.06	0	175.5	0	169.42	0.64991
175.86	0.68687	170.46	0.64959	176.58	0.60675	261.14	0	175.58	0	169.5	0.64953
175.94	0.68667	170.54	0.64964	176.66	0.60611	261.22	0	175.66	0	169.58	0.64906
176.02	0.68672	170.62	0.64978	176.74	0.60549	261.3	0	175.74	0	169.66	0.64881
176.1	0.68707	170.7	0.64979	176.82	0.60499	261.38	0	175.82	0	169.74	0.64887
176.18	0.68743	170.78	0.64984	176.9	0.605	261.46	0	175.9	0	169.82	0.64872
176.26	0.68736	170.86	0.64967	176.98	0.6056	261.54	0	175.98	0	169.9	0.64902
176.34	0.68715	170.94	0.64948	177.06	0.60613	261.62	0	176.06	0	169.98	0.64892
176.42	0.68658	171.02	0.64903	177.14	0.60699	261.7	0	176.14	0	170.06	0.64883
176.5	0.68634	171.1	0.64878	177.22	0.60724	261.78	0	176.22	0	170.14	0.6492
176.58	0.68627	171.18	0.64859	177.3	0.60719	261.86	0	176.3	0	170.22	0.64915
176.66	0.68662	171.26	0.64864	177.38	0.60731	261.94	0	176.38	0	170.3	0.64944
176.74	0.68691	171.34	0.64848	177.46	0.60721	262.02	0	176.46	0	170.38	0.64888
176.82	0.68695	171.42	0.64869	177.54	0.6078	262.1	0	176.54	0	170.46	0.64848
176.9	0.68657	171.5	0.64887	177.62	0.60802	262.18	0	176.62	0	170.54	0.64779
176.98	0.68613	171.58	0.64893	177.7	0.60833	262.26	0	176.7	0	170.62	0.64689
177.06	0.68588	171.66	0.64906	177.78	0.60794	262.34	0	176.78	0	170.7	0.64613
177.14	0.68617	171.74	0.64903	177.86	0.60716	262.42	0	176.86	0	170.78	0.6459
177.22	0.68652	171.82	0.64912	177.94	0.60609	262.5	0	176.94	0	170.86	0.64519
177.3	0.68714	171.9	0.64911	178.02	0.60398	262.58	0	177.02	0	170.94	0.64516
177.38	0.68728	171.98	0.64914	178.1	0.602	262.66	0	177.1	0	171.02	0.64509
177.46	0.68691	172.06	0.64891	178.18	0.60138	262.74	0	177.18	0	171.1	0.64563
177.54	0.6865	172.14	0.64856	178.26	0.60117	262.82	0	177.26	0	171.18	0.64609
177.62	0.68639	172.22	0.64814	178.34	0.6015	262.9	0	177.34	0	171.26	0.64663
177.7	0.6866	172.3	0.64759	178.42	0.60151	262.98	0	177.42	0	171.34	0.647
177.78	0.68712	172.38	0.64729	178.5	0.60119	263.06	0	177.5	0	171.42	0.64743
177.86	0.68759	172.46	0.64695	178.58	0.60081	263.14	0	177.58	0	171.5	0.64799
177.94	0.68782	172.54	0.64693	178.66	0.60071	263.22	0	177.66	0	171.58	0.64856
178.02	0.68758	172.62	0.64684	178.74	0.60037	263.3	0	177.74	0	171.66	0.64844
178.1	0.68735	172.7	0.64672	178.82	0.60048	263.38	0	177.82	0	171.74	0.64834
178.18	0.68719	172.78	0.64651	178.9	0.60085	263.46	0	177.9	0	171.82	0.64826
178.26	0.68735	172.86	0.64598	178.98	0.60088	263.54	0	177.98	0	171.9	0.64798
178.34	0.68775	172.94	0.6455	179.06	0.60101	263.62	0	178.06	0	171.98	0.64821
178.42	0.68801	173.02	0.64485	179.14	0.60058	263.7	0	178.14	0	172.06	0.64784
178.5	0.68814	173.1	0.64451	179.22	0.60037	263.78	0	178.22	0	172.14	0.64805
178.58	0.68772	173.18	0.64417	179.3	0.59951	263.86	0	178.3	0	172.22	0.64834
178.66	0.68726	173.26	0.64359	179.38	0.59907	263.94	0	178.38	0	172.3	0.64885
178.74	0.6869	173.34	0.64288	179.46	0.59919	264.02	0	178.46	0	172.38	0.64896
178.82	0.68684	173.42	0.64206	179.54	0.59978	264.1	0	178.54	0	172.46	0.64907
178.9	0.68721	173.5	0.64101	179.62	0.60093	264.18	0	178.62	0	172.54	0.64982
178.98	0.68743	173.58	0.63995	179.7	0.60195	264.26	0	178.7	0	172.62	0.6501
179.06	0.68734	173.66	0.63898	179.78	0.60279	264.34	0	178.78	0	172.7	0.65042
179.14	0.68702	173.74	0.63852	179.86	0.60337	264.42	0	178.86	0	172.78	0.65031
179.22	0.68648	173.82	0.63814	179.94	0.60375	264.5	0	178.94	0	172.86	0.65014
179.3	0.68589	173.9	0.63774	180.02	0.60431	264.58	0	179.02	0	172.94	0.64951
179.38	0.68572	173.98	0.63747	180.1	0.60571	264.66	0	179.1	0	173.02	0.64872
179.46	0.68585	174.06	0.6373	180.18	0.60707	264.74	0	179.18	0	173.1	0.64757
179.54	0.68613	174.14	0.63685	180.26	0.60814	264.82	0	179.26	0	173.18	0.64675
179.62	0.68612	174.22	0.63655	180.34	0.60884	264.9	0	179.34	0	173.26	0.64616
179.7	0.68576	174.3	0.63628	180.42	0.60892	264.98	0	179.42	0	173.34	0.64562
179.78	0.68513	174.38	0.63612	180.5	0.60831	265.06	0	179.5	0	173.42	0.64549
179.86	0.68453	174.46	0.63594	180.58	0.60692	265.14	0	179.58	0	173.5	0.64528
179.94	0.68431	174.54	0.63553	180.66	0.606	265.22	0	179.66	0	173.58	0.64596
180.02	0.68451	174.62	0.63514	180.74	0.60549	265.3	0	179.74	0	173.66	0.64583
180.1	0.68468	174.7	0.63452	180.82	0.6061	265.38	0	179.82	0	173.74	0.64595
180.18	0.68478	174.78	0.634	180.9	0.60624	265.46	0	179.9	0	173.82	0.64604
180.26	0.68435	174.86	0.6337	180.98	0.6067	265.54	0	179.98	0	173.9	0.64646
180.34	0.68366	174.94	0.63368	181.06	0.60705	265.62	0	180.06	0	173.98	0.64663
180.42	0.68325	175.02	0.63392	181.14	0.60677	265.7	0	180.14	0	174.06	0.6463
180.5	0.68296	175.1	0.63417	181.22	0.60632	265.78	0	180.22	0	174.14	0.64612
180.58	0.68332	175.18	0.63398	181.3	0.60613	265.86	0	180.3	0	174.22	0.64547
180.66	0.6835	175.26	0.63366	181.38	0.6056	265.94	0	180.38	0	174.3	0.64454
180.74	0.6834	175.34	0.63355	181.46	0.60526	266.02	0	180.46	0	174.38	0.6443
180.82	0.68297	175.42	0.63343	181.54	0.60503	266.1	0	180.54	0	174.46	0.6438
180.9	0.68244	175.5	0.63342	181.62	0.6045	266.18	0	180.62	0	174.54	0.64456
180.98	0.68177	175.58	0.63338	181.7	0.60334	266.26	0	180.7	0	174.62	0.64524
181.06	0.68143	175.66	0.63332	181.78	0.60242	266.34	0	180.78	0	174.7	0.64609
181.14	0.68128	175.74	0.6331	181.86	0.60064	266.42	0	180.86	0	174.78	0.64693
181.22	0.68139	175.82	0.63249	181.94	0.59925	266.5	0	180.94	0	174.86	0.64745
181.3	0.68142	175.9	0.63139	182.02	0.59851	266.58	0	181.02	0	174.94	0.64825
181.38	0.68116	175.98	0.63021	182.1	0.59825	266.66	0	181.1	0	175.02	0.64884
181.46	0.68045	176.06	0.62928	182.18	0.59864	266.74	0	181.18	0	175.1	0.64992
181.54	0.67989	176.14	0.62907	182.26	0.59919	266.82	0	181.26	0	175.18	0.65014
181.62	0.67949	176.22	0.62844	182.34	0.59944	266.9	0	181.34	0	175.26	0.65003
181.7	0.67966	176.3	0.62804	182.42	0.59948	266.98	0	181.42	0	175.34	0.64948
181.78	0.67974	176.38	0.62741	182.5	0.59936	267.06	0	181.5	0	175.42	0.64907
181.86	0.67978	176.46	0.62692	182.58	0.60014	267.14	0	181.58	0	175.5	0.64868
181.94	0.67942	176.54	0.62608	182.66	0.6007	267.22	0	181.66	0	175.58	0.64755
182.02	0.67869	176.62	0.62532	182.74	0.602	267.3	0	181.74	0	175.66	0.6472
182.1	0.67825	176.7	0.62494	182.82	0.60271	267.38	0	181.82	0	175.74	0.64707
182.18	0.67815	176.78	0.62469	182.9	0.60358	267.46	0	181.9	0	175.82	0.6471
182.26	0.67838	176.86	0.62429	182.98	0.60387	267.54	0	181.98	0	175.9	0.6471
182.34	0.67866	176.94	0.62356	183.06	0.60339	267.62	0	182.06	0	175.98	0.64714
182.42	0.67884	177.02	0.62271	183.14	0.60265	267.7	0	182.14	0	176.06	0.64665
182.5	0.6786	177.1	0.62149	183.22	0.60297	267.78	0	182.22	0	176.14	0.6464
182.58	0.6782	177.18	0.62027	183.3	0.6034	267.86	0	182.3	0	176.22	0.64601
182.66	0.67786	177.26	0.61931	183.38	0.60455	267.94	0	182.38	0	176.3	0.64588
182.74	0.67761	177.34	0.6189	183.46	0.60571	268.02	0	182.46	0	176.38	0.64492
182.82	0.67779	177.42	0.61844	183.54	0.60698	268.1	0	182.54	0	176.46	0.64432
182.9	0.67791	177.5	0.61834	183.62	0.60778	268.18	0	182.62	0	176.54	0.64287
182.98	0.6781	177.58	0.61796	183.7	0.60845	268.26	0	182.7	0	176.62	0
183.06	0.67799	177.66	0.61766	183.78	0.60853	268.34	0	182.78	0	176.7	0
183.14	0.67776	177.74	0.61707	183.86	0.60946	268.42	0	182.86	0	176.78	0
183.22	0.6774	177.82	0.61654	183.94	0.60998	268.5	0	182.94	0	176.86	0
183.3	0.67737	177.9	0.61615	184.02	0.61061	268.58	0	183.02	0	176.94	0
183.38	0.6774	177.98	0.61576	184.1	0.61168	268.66	0	183.1	0	177.02	0
183.46	0.67737	178.06	0.61567	184.18	0.61144	268.74	0	183.18	0	177.1	0
183.54	0.67738	178.14	0.61556	184.26	0.61155	268.82	0	183.26	0	177.18	0
183.62	0.6772	178.22	0.61509	184.34	0.60991	268.9	0	183.34	0	177.26	0
183.7	0.67679	178.3	0.61442	184.42	0.60908	268.98	0	183.42	0	177.34	0
183.78	0.67611	178.38	0.61364	184.5	0.6078	269.06	0	183.5	0	177.42	0
183.86	0.67573	178.46	0.61252	184.58	0.60698	269.14	0	183.58	0	177.5	0
183.94	0.67551	178.54	0.61175	184.66	0.60686	269.22	0	183.66	0	177.58	0
184.02	0.67535	178.62	0.61118	184.74	0.60658	269.3	0	183.74	0	177.66	0
184.1	0.67529	178.7	0.61082	184.82	0.60638	269.38	0	183.82	0	177.74	0
184.18	0.67496	178.78	0.6104	184.9	0.6062	269.46	0	183.9	0	177.82	0
184.26	0.67413	178.86	0.61019	184.98	0.6063	269.54	0	183.98	0	177.9	0
184.34	0.67339	178.94	0.60983	185.06	0.60568	269.62	0	184.06	0	177.98	0
184.42	0.67276	179.02	0.60954	185.14	0.60574	269.7	0	184.14	0	178.06	0
184.5	0.67239	179.1	0.60939	185.22	0.60591	269.78	0	184.22	0	178.14	0
184.58	0.67225	179.18	0.60927	185.3	0.60578	269.86	0	184.3	0	178.22	0
184.66	0.67199	179.26	0.60902	185.38	0.60617	269.94	0	184.38	0	178.3	0
184.74	0.67168	179.34	0.60889	185.46	0.60631	270.02	0	184.46	0	178.38	0
184.82	0.67102	179.42	0.60867	185.54	0.60546	270.1	0	184.54	0	178.46	0
184.9	0.67021	179.5	0.60815	185.62	0.60449	270.18	0	184.62	0	178.54	0
184.98	0.66949	179.58	0.60763	185.7	0.6029	270.26	0	184.7	0	178.62	0
185.06	0.66885	179.66	0.60655	185.78	0.60133	270.34	0	184.78	0	178.7	0
185.14	0.66844	179.74	0.60601	185.86	0.60076	270.42	0	184.86	0	178.78	0
185.22	0.66831	179.82	0.60539	185.94	0.60052	270.5	0	184.94	0	178.86	0
185.3	0.66777	179.9	0.60531	186.02	0.60085	270.58	0	185.02	0	178.94	0
185.38	0.66733	179.98	0.60523	186.1	0.60091	270.66	0	185.1	0	179.02	0
185.46	0.66662	180.06	0.60525	186.18	0.60145	270.74	0	185.18	0	179.1	0
185.54	0.66617	180.14	0.60517	186.26	0.60126	270.82	0	185.26	0	179.18	0
185.62	0.66584	180.22	0.6047	186.34	0.6013	270.9	0	185.34	0	179.26	0
185.7	0.6654	180.3	0.60441	186.42	0.60088	270.98	0	185.42	0	179.34	0
185.78	0.66522	180.38	0.60424	186.5	0.60094	271.06	0	185.5	0	179.42	0
185.86	0.66511	180.46	0.60422	186.58	0.60148	271.14	0	185.58	0	179.5	0
185.94	0.66485	180.54	0.60415	186.66	0.60233	271.22	0	185.66	0	179.58	0
186.02	0.66432	180.62	0.60402	186.74	0.60251	271.3	0	185.74	0	179.66	0
186.1	0.66388	180.7	0.60384	186.82	0.60209	271.38	0	185.82	0	179.74	0
186.18	0.66327	180.78	0.6033	186.9	0.60058	271.46	0	185.9	0	179.82	0
186.26	0.66311	180.86	0.60263	186.98	0.59919	271.54	0	185.98	0	179.9	0
186.34	0.66295	180.94	0.60174	187.06	0.59729	271.62	0	186.06	0	179.98	0
186.42	0.66266	181.02	0.60098	187.14	0.59641	271.7	0	186.14	0	180.06	0
186.5	0.6625	181.1	0.60042	187.22	0.59558	271.78	0	186.22	0	180.14	0
186.58	0.66212	181.18	0.59998	187.3	0	271.86	0	186.3	0	180.22	0
186.66	0.66195	181.26	0.59949	187.38	0	271.94	0	186.38	0	180.3	0
186.74	0.66182	181.34	0.59924	187.46	0	272.02	0	186.46	0	180.38	0
186.82	0.66201	181.42	0.599	187.54	0	272.1	0	186.54	0	180.46	0
186.9	0.66223	181.5	0.59861	187.62	0	272.18	0	186.62	0	180.54	0
186.98	0.66214	181.58	0.59809	187.7	0	272.26	0	186.7	0	180.62	0
187.06	0.66208	181.66	0.59764	187.78	0	272.34	0	186.78	0	180.7	0
187.14	0.66179	181.74	0.59747	187.86	0	272.42	0	186.86	0	180.78	0
187.22	0.66155	181.82	0.59726	187.94	0	272.5	0	186.94	0	180.86	0
187.3	0.66151	181.9	0.59694	188.02	0	272.58	0	187.02	0	180.94	0
187.38	0.66157	181.98	0.59627	188.1	0	272.66	0	187.1	0	181.02	0
187.46	0.66155	182.06	0.59572	188.18	0	272.74	0	187.18	0	181.1	0
187.54	0.6616	182.14	0.59515	188.26	0	272.82	0	187.26	0	181.18	0
187.62	0.6617	182.22	0.59434	188.34	0	272.9	0	187.34	0	181.26	0
187.7	0.66179	182.3	0.59401	188.42	0	272.98	0	187.42	0	181.34	0
187.78	0.66195	182.38	0.59344	188.5	0	273.06	0	187.5	0	181.42	0
187.86	0.66208	182.46	0.59318	188.58	0	273.14	0	187.58	0	181.5	0
187.94	0.66218	182.54	0.59273	188.66	0	273.22	0	187.66	0	181.58	0
188.02	0.66231	182.62	0.59223	188.74	0	273.3	0	187.74	0	181.66	0
188.1	0.66244	182.7	0.59179	188.82	0	273.38	0	187.82	0	181.74	0
188.18	0.66254	182.78	0.5913	188.9	0	273.46	0	187.9	0	181.82	0
188.26	0.6627	182.86	0.59107	188.98	0	273.54	0	187.98	0	181.9	0
188.34	0.66268	182.94	0.59092	189.06	0	273.62	0	188.06	0	181.98	0
188.42	0.66249	183.02	0.59077	189.14	0	273.7	0	188.14	0	182.06	0
188.5	0.66224	183.1	0.59059	189.22	0	273.78	0	188.22	0	182.14	0
188.58	0.6622	183.18	0.59039	189.3	0	273.86	0	188.3	0	182.22	0
188.66	0.66204	183.26	0.58969	189.38	0	273.94	0	188.38	0	182.3	0
188.74	0.66199	183.34	0.58917	189.46	0	274.02	0	188.46	0	182.38	0
188.82	0.66167	183.42	0.58847	189.54	0	274.1	0	188.54	0	182.46	0
188.9	0.66159	183.5	0.58735	189.62	0	274.18	0	188.62	0	182.54	0
188.98	0.66113	183.58	0.58677	189.7	0	274.26	0	188.7	0	182.62	0
189.06	0.66098	183.66	0.58576	189.78	0	274.34	0	188.78	0	182.7	0
189.14	0.66052	183.74	0.58521	189.86	0	274.42	0	188.86	0	182.78	0
189.22	0.66018	183.82	0.58472	189.94	0	274.5	0	188.94	0	182.86	0
189.3	0.65969	183.9	0.58398	190.02	0	274.58	0	189.02	0	182.94	0
189.38	0.6592	183.98	0.58334	190.1	0	274.66	0	189.1	0	183.02	0
189.46	0.65858	184.06	0.58279	190.18	0	274.74	0	189.18	0	183.1	0
189.54	0.65805	184.14	0.58227	190.26	0	274.82	0	189.26	0	183.18	0
189.62	0.65734	184.22	0.58168	190.34	0	274.9	0	189.34	0	183.26	0
